title,description,image_url
The hard-boiled wonderland and the end of the world: A novel,9,http://images.amazon.com/images/P/0241131448.01.LZZZZZZZ.jpg
Ghostbusters M TV -Op/82,9,http://images.amazon.com/images/P/0812585984.01.LZZZZZZZ.jpg
The Gilded Chain: A Tale of the King's Blades (Tale of the King's Blades (Hardcover)),9,http://images.amazon.com/images/P/0380974606.01.LZZZZZZZ.jpg
The Blue Day Book: A Lesson in Cheering Yourself Up,9,http://images.amazon.com/images/P/0091842050.01.LZZZZZZZ.jpg
"The Best of Cemetery Dance, Volume 2",9,http://images.amazon.com/images/P/0451458133.01.LZZZZZZZ.jpg
Just So Stories (Watermill Classics),"A collection of the well-known stories, including &quot;How the Whale
Got His Throat, &quot; &quot;The Elephant&#39;s Child, &quot; and
&quot;The Butterfly That Stamped.&quot;",http://images.amazon.com/images/P/0816728917.01.LZZZZZZZ.jpg
Liar,9,http://images.amazon.com/images/P/0671039512.01.LZZZZZZZ.jpg
"Hijacked Wife  (Families Are Forever) (Silhouette Intimate Moments, 954)","The Hijacked Wife by Bonnie K. Winn released on Jul 23, 1999 is
available now for purchase.",http://images.amazon.com/images/P/0373079540.01.LZZZZZZZ.jpg
The Summoning,"The discovery of an apparent murder victim in a dusty Arizona town
convinces Sue Wing&#39;s grandmother that Cup-hu-girngsi, Corpse-who-
drinks-blood, is on the prowl again.",http://images.amazon.com/images/P/0786013125.01.LZZZZZZZ.jpg
Das groÃ?Â?e BÃ?Â¶se- MÃ?Â¤dchen- Lesebuch.,9,http://images.amazon.com/images/P/3442436893.01.LZZZZZZZ.jpg
MIRACLE OF LANGUAGE,"A series of insightful essays ponders the origins, successes, and
pitfalls of the English language",http://images.amazon.com/images/P/0671709399.01.LZZZZZZZ.jpg
Rituals for Everyday Living: Special Ways of Marking Important Events in Your Life,"Attractively illustrated, this powerful book shows how performing a
simple ritual helps us put meaning and purpose back into our lives. It
will help us to grow healthily and leave the past behind.",http://images.amazon.com/images/P/074991355X.01.LZZZZZZZ.jpg
Handbook of Poetic Forms,"A reference guide to various forms of poetry with entries arranged in
alphabetical order. Each entry defines the form and gives its history,
examples, and suggestions for usage.",http://images.amazon.com/images/P/0915924234.01.LZZZZZZZ.jpg
Young Kangaroo,9,http://images.amazon.com/images/P/1562824090.01.LZZZZZZZ.jpg
Twilight at Mac's Place,9,http://images.amazon.com/images/P/0892962143.01.LZZZZZZZ.jpg
Helping children cope with separation and loss,"Explains techniques for aiding children in dealing with their feeling
resulting from the loss of a loved one because of death, divorce, and
other reasons. Bibliog.",http://images.amazon.com/images/P/0916782271.01.LZZZZZZZ.jpg
"Rancher'S Baby (Harlequin Desire, No 1031)","Rancher&#39;s Baby by Anne Marie Winston released on Aug 23, 1996 is
available now for purchase.",http://images.amazon.com/images/P/0373760310.01.LZZZZZZZ.jpg
Dracula: Prince of Darkness (Daw Book Collectors),9,http://images.amazon.com/images/P/0886775310.01.LZZZZZZZ.jpg
Trinity,9,http://images.amazon.com/images/P/0553143964.01.LZZZZZZZ.jpg
The Ithon,9,http://images.amazon.com/images/P/0741413256.01.LZZZZZZZ.jpg
Seis Poetas Griegos,9,http://images.amazon.com/images/P/9505816901.01.LZZZZZZZ.jpg
Die Abfindung.,9,http://images.amazon.com/images/P/347179395X.01.LZZZZZZZ.jpg
Anagrams: A Novel (Contemporary American Fiction),"The difficult life of Benna, a woman of mysterious adaptability, is
followed as she transforms herself through a variety of wild careers--
from a nightclub singer to an aerobic instructor for senior citizens--
and revealing relationships with ...",http://images.amazon.com/images/P/0140103287.01.LZZZZZZZ.jpg
Juice Fasting and Detoxification: Use the Healing Power of Fresh Juice to Feel Young and Look Great : The Fastest Way to Restore Your Health,"This book features quick and delicious juice recipes for fasting at
home or work and is suitable for those with a busy lifestyle.",http://images.amazon.com/images/P/1878736655.01.LZZZZZZZ.jpg
Fellowship of Fear,9,http://images.amazon.com/images/P/0445209534.01.LZZZZZZZ.jpg
The Mark of the Cat,"When Mieu, his treasured companion and friend is stolen, Hynkkel must
travel into the unknown with only a red-gold sandcat pendant to remind
him of his loss in a test of survival. Reprint.",http://images.amazon.com/images/P/0441519717.01.LZZZZZZZ.jpg
"Tidings Of Comfort & Joy A Tender Story Of Love, Loss, And Reunion","A tender story of love, loss and reunion.",http://images.amazon.com/images/P/0785272038.01.LZZZZZZZ.jpg
The War Within : A Novel of the Civil War,"Holly Springs, Mississippi, 1862 Hannah Green can&#39;t believe what
happens to her family after the war breaks out.",http://images.amazon.com/images/P/0689843585.01.LZZZZZZZ.jpg
The Long Road Home (Harper Monogram),"Recovering from the shock of her husband&#39;s suicide and trying to
deal with his debts, Nora MacKenzie looks for peace on the small farm
in Vermont, but a handsome farmhand shows up and her reaction is
anything but peaceful. Original.",http://images.amazon.com/images/P/0061082759.01.LZZZZZZZ.jpg
The Volcano (Dinoria),9,http://images.amazon.com/images/P/1854211722.01.LZZZZZZZ.jpg
The Gambling Times Guide to Craps,9,http://images.amazon.com/images/P/0897460138.01.LZZZZZZZ.jpg
Marrying the Hangman/379,9,http://images.amazon.com/images/P/0451403797.01.LZZZZZZZ.jpg
"Promises To Keep (Harlequin Superromance, 309)",9,http://images.amazon.com/images/P/0373703090.01.LZZZZZZZ.jpg
Size: The Measure of Things (Science at Work),9,http://images.amazon.com/images/P/0531102637.01.LZZZZZZZ.jpg
American Red Cross Community First Aid and Safety,"TEXTBOOK OUTLINING EMERGENCY CARE PROCEDURES REFLECTING STANDARD
KNOWLEDGE AND ACCEPTED EMERGENCY PRACTICES IN THE UNITED STATES.",http://images.amazon.com/images/P/0801670640.01.LZZZZZZZ.jpg
Dried Flowers: Over 20 Natural Projects for the Home (Inspirations Series),"Dried flowers are an ideal way to brighten u p any room in the home,
as a focal point or to add a touch o f luxury.",http://images.amazon.com/images/P/1859675352.01.LZZZZZZZ.jpg
An Accidental Engagement,9,http://images.amazon.com/images/P/0373159870.01.LZZZZZZZ.jpg
LIVING LEAN,"A sensible, motivational program designed to help readers get in shape
without strict dieting or harsh exercise regimens introduces a
collection of basic fitness principles that can be easily incorporated
into one&#39;s daily life.",http://images.amazon.com/images/P/0684837005.01.LZZZZZZZ.jpg
A Life Less Ordinary: A Novel,"Reilly and Jackson, two bungling angels who have failed countless
assignments, are given a final chance at redemption: to get rich girl
Celine Naville and regular guy Robert Lewis to fall in love",http://images.amazon.com/images/P/0451195221.01.LZZZZZZZ.jpg
With Love from Diana: the Princess of Wales' Personal Astrologer Shares Her First-Hand Account of Diana's Turbulent Years,"The woman who served as Princess Diana&#39;s personal astrologer for
six years tells the inside story of the royal marriage, the Windsors,
the voice on the &quot;Squidgie Tapes,&quot; and why Charles never
renounced his affair with Camilla Parker-Bowles.",http://images.amazon.com/images/P/0671891863.01.LZZZZZZZ.jpg
The Real Truth About Women and AIDS: How to Eliminate the Risks Without Giving Up Love and Sex,"Discusses the transmission of AIDS and provides guidance for women on
protecting themselves from the disease",http://images.amazon.com/images/P/0671657437.01.LZZZZZZZ.jpg
Kayaking: Riding the Rapids (Cover-to-cover books),"White-water adventure stories offer an introduction to the sport of
kayaking.",http://images.amazon.com/images/P/0789119587.01.LZZZZZZZ.jpg
Snoopy's Book of Colors (Golden Books for Beginners),"Characters from the Peanuts comic strip present colored objects, from
yellow and red to black and green.",http://images.amazon.com/images/P/0307109291.01.LZZZZZZZ.jpg
"Could anything be worse?: A Yiddish tale,",9,http://images.amazon.com/images/P/0823402398.01.LZZZZZZZ.jpg
Fan Man.,9,http://images.amazon.com/images/P/3499145928.01.LZZZZZZZ.jpg
Armand der Vampir.,9,http://images.amazon.com/images/P/3596156262.01.LZZZZZZZ.jpg
Scandal in Fair Haven,9,http://images.amazon.com/images/P/0553094653.01.LZZZZZZZ.jpg
Man's Search for Ultimate Meaning,"In this book, he goes more deeply into the ways of thinking that
enabled him to survive imprisonment in a concentration camp and to
find meaning in life in spite of all the odds.",http://images.amazon.com/images/P/0738203548.01.LZZZZZZZ.jpg
The Dragon Delasangre,"Peter DelaSangre, one of the few surviving members of the People of
the Blood, mysterious creatures that are changelings during the day
and slayers at night, narrates the story of his life, from his
isolated youth on an island off the coast ...",http://images.amazon.com/images/P/0451458710.01.LZZZZZZZ.jpg
"The Master Butchers Singing Club : A Novel (Erdrich, Louise)",9,http://images.amazon.com/images/P/0066209773.01.LZZZZZZZ.jpg
Remembering Blue,"Mattie Fiona Blue mourns the death of her husband, a fisherman, while
she tells the story of her own chaotic, troubled life, and her
relationship with her husband&#39;s colorful Greek-American family
Setting out to build a new life far removed ...",http://images.amazon.com/images/P/038549842X.01.LZZZZZZZ.jpg
Another Eden,9,http://images.amazon.com/images/P/0843948000.01.LZZZZZZZ.jpg
Defining Deandra,9,http://images.amazon.com/images/P/1561672459.01.LZZZZZZZ.jpg
A Lasting Fire,"Saved from the Spanish Inquisition by gypsies, Spanish Jew Sofia
Mendoza grows up in the Seville slum to become a popular flamenco
artist, and a later liason with Robert Mendoza leads her to discover
her true heritage",http://images.amazon.com/images/P/0553288156.01.LZZZZZZZ.jpg
Mister Satan's Apprentice: A Blues Memoir,"A young harmonica player describes his collaboration with Mister
Satan, a charismatic, streetwise New York City musician, discussing
the growing friendship between two unlikely individuals linked by
their shared love of the blues. 17,500 ...",http://images.amazon.com/images/P/067945022X.01.LZZZZZZZ.jpg
The Postmoderns: The new American poetry revised,9,http://images.amazon.com/images/P/0394174585.01.LZZZZZZZ.jpg
Daniel in the Lions Den (Arch Books: Set 3),It tells a story about Daniel who was put in the lion&#39;s den.,http://images.amazon.com/images/P/0570060184.01.LZZZZZZZ.jpg
The Walker in Shadows,"When a new family moves into the house next door to Pat Robbins&#39;s
well-tended home, and Pat&#39;s teenaged son falls head over heels for
new neighbor Kathy, Pat learns of the home&#39;s deepest evils.
Reprint.",http://images.amazon.com/images/P/0425133990.01.LZZZZZZZ.jpg
"Madcap Johnny (Harlequin Regency Romance, No 31190)","Madcap Johnny by Jeanne Carmichael released on Nov 24, 1992 is
available now for purchase.",http://images.amazon.com/images/P/0373311907.01.LZZZZZZZ.jpg
The Music of What Happens,"Taking on the case of a woman who is convinced her custody battle is
part of a conspiracy to take her son from her, Alaskan private eye
Cecil Younger prepares to confront a state senator, only to become
involved in a murder",http://images.amazon.com/images/P/0553572059.01.LZZZZZZZ.jpg
The Civil Wars of Jonah Moran: A Novel,"Jessica Moran returns to the Northwestern logging town she calls home
when her brother Jonah, the local misfit, is accused of setting a
deadly fire.",http://images.amazon.com/images/P/042517834X.01.LZZZZZZZ.jpg
When Teens Pray : Powerful Stories of How God Works,"Demonstrates how God has intervened as teenagers have sought Him, with
each chapter featuring real-life stories of the power of teens&#39;
prayers as they intercede for their high schools, families, and
friends; as they pray on the mission ...",http://images.amazon.com/images/P/1576739708.01.LZZZZZZZ.jpg
"Transformers Armada Official Guide Book : Facts, Stats and More! (Transformers Armada)","The TransFormers share inside facts about themselves in this guide
that includes illustrations, photographs, and trivia.",http://images.amazon.com/images/P/0794402496.01.LZZZZZZZ.jpg
Gone in 60 Seconds Movie Tie-In,"Randall &quot;Memphis&quot; Raines returns to a life a crime--stealing
cars--to save his brother&#39;s life.",http://images.amazon.com/images/P/0786889896.01.LZZZZZZZ.jpg
Being Homosexual: Gay Men and Their Development,9,http://images.amazon.com/images/P/0380710226.01.LZZZZZZZ.jpg
The Art of Robert Bateman (A Studio book),9,http://images.amazon.com/images/P/067013497X.01.LZZZZZZZ.jpg
Bruchlandung. Wie die Swissair zugrunde gerichtet wurde.,9,http://images.amazon.com/images/P/3280026946.01.LZZZZZZZ.jpg
The Life and Death of King Richard the Second (Folio Texts),"If there has ever been an accessible version of the Folio, it is this
edition, set for the first time in modern fonts. The Folio is the
source of all other editions.",http://images.amazon.com/images/P/1557833931.01.LZZZZZZZ.jpg
"The $100,000 Club : How to Make a Six-Figure Income",9,http://images.amazon.com/images/P/0446608254.01.LZZZZZZZ.jpg
The World Below (Random House Large Print),"After being diagnosed at nineteen with tuberculosis in 1919, a young
woman is sent to a sanitarium, where she rediscovers the pleasures of
unfettered youth and falls in love with a doomed man. (General
Fiction)",http://images.amazon.com/images/P/0375431314.01.LZZZZZZZ.jpg
A Year of Full Moons,"A young Kentucky girl in 1963 copes with her attraction to other women
and her family&#39;s dire poverty as she learns to trust herself and
live in an America torn by social and political unrest.",http://images.amazon.com/images/P/0312199651.01.LZZZZZZZ.jpg
Heat,9,http://images.amazon.com/images/P/0446512753.01.LZZZZZZZ.jpg
"Stark Lightning (Harlequin Historical, No. 85)",9,http://images.amazon.com/images/P/0373286856.01.LZZZZZZZ.jpg
"The Invention of Sodomy in Christian Theology (The Chicago Series on Sexuality, History, and Society)","In this reexamination of what it means to have a tradition, Catholic
and otherwise, Mark D. Jordan offers a powerful and provocative study
of the sin of erotic love between men.",http://images.amazon.com/images/P/0226410390.01.LZZZZZZZ.jpg
Enviropop: Studies in Environmental Rhetoric and Popular Culture,"Relates and studies two salient aspects of American life from a
rhetorical and critical perspective: popular culture and environmental
issues.",http://images.amazon.com/images/P/0275969282.01.LZZZZZZZ.jpg
